latitude,longitude,wpd_median,color_wpd_median,ghi_median,color_ghi_median,wpd_mean,color_wpd_mean,ghi_mean,color_ghi_mean,wpd_availability,color_wpd_availability,ghi_availability,color_ghi_availability,wss,color_wss,scw,color_scw,wcs,color_wcs,wind_ep_length,color_wind_ep_length,solar_ep_length,color_solar_ep_length,solar_ep_lull,color_solar_ep_lull,wind_ep_lull,color_wind_ep_lull
10.56,76.56,10.373202,15,513.2914,510,40.710484,45,494.5996,510,2.488584475,10,79.46593002,80,37.7739726,40,37.61415525,40,0.159817352,2,3.616666667,3,9.40599455,10,5.306957708,3,142.3666667,135
10.56,76.68,20.739841,15,519.0967,510,44.703537,45,500.6967,510,2.146118721,10,79.52084773,80,38.04794521,40,37.87671233,40,0.171232877,2,3.816326531,3,9.40599455,10,5.306957708,3,174.9387755,165
10.56,76.8,23.191442,15,531.3568,510,43.833214,45,510.0347,510,0.582191781,10,79.4198895,80,38.99543379,40,38.94977169,40,0.0456621,2,2.684210526,1,9.460273973,10,5.320109439,3,435.4,300
10.56,76.92,17.439217,15,544,570,41.45201,45,520.22723,510,0.707762557,10,79.43001609,80,38.91552511,40,38.86986301,40,0.0456621,2,2.695652174,1,9.468493151,10,5.316005472,3,362.375,300
10.56,77.04,20.119991,15,556.5573,570,50.30651,45,528.0852,510,3.082191781,10,79.38808374,80,36.62100457,40,36.52968037,40,0.091324201,2,3.552631579,3,9.460273973,10,5.320109439,3,110.2467532,105
10.56,77.16,28.595198,15,555.01904,570,67.920586,75,526.83997,510,7.442922374,10,79.49483352,80,33.15068493,40,32.83105023,40,0.319634703,2,5.572649573,3,9.461748634,10,5.299180328,3,68.70338983,75
10.56,77.28,29.42633,15,550.50146,570,86.0811,75,527.72925,510,11.05022831,20,79.05002295,80,31.60958904,40,30.59360731,40,1.015981735,2,7.622047244,7,9.344173442,10,5.297959184,3,60.8671875,75
10.56,77.4,26.03677,15,554.89795,570,92.50938,105,527.1617,510,11.48401826,20,79.27306188,80,32.28310502,40,30.82191781,40,1.461187215,2,7.343065693,7,9.44109589,10,5.329685363,3,56.18115942,45
10.56,77.52,22.010002,15,556.8684,570,88.2643,75,528.1666,510,10.42237443,20,79.66452206,80,32.92237443,40,31.70091324,40,1.221461187,2,7.362903226,7,9.423913043,10,5.277929155,3,62.768,75
10.56,77.64,22.472885,15,552.7005,570,87.965225,75,526.9841,510,10.3196347,20,79.65517241,80,33.47031963,40,32.34018265,40,1.130136986,2,8,7,9.418478261,10,5.280653951,3,68.90350877,75
10.56,77.76,23.868023,15,537.5,510,103.761826,105,520.4492,510,12.1347032,20,79.51197053,80,33.72146119,40,32.39726027,40,1.324200913,2,8.114503817,7,9.360433604,10,5.289795918,3,58.3030303,45
10.56,77.88,25.20211,15,526.5,510,129.30424,135,515.8321,510,14.29223744,20,79.03708823,80,34.01826484,40,32.34018265,40,1.678082192,2,7.364705882,7,9.354223433,10,5.332878581,3,43.9005848,45
10.56,78,28.240044,15,528.46533,510,141.23659,135,514.85657,510,15.28538813,20,79.26267281,80,34.37214612,40,32.55707763,40,1.815068493,2,6.004484305,7,9.373297003,10,5.323328786,3,33.125,45
10.56,78.12,33.549736,45,530,510,141.60553,135,515.40094,510,16.27853881,20,79.11683533,80,34.78310502,40,32.79680365,40,1.98630137,2,5.26199262,3,9.398907104,10,5.330601093,3,26.95955882,15
10.56,78.24,41.370537,45,522.3358,510,149.78786,135,512.35895,510,17.43150685,20,78.71264368,80,34.47488584,40,32.39726027,40,2.077625571,2,6.108,7,9.281842818,10,5.329251701,3,28.812749,15
10.56,78.36,51.36566,45,515.92004,510,168.33832,165,505.78287,510,19.08675799,20,78.47636531,80,34.26940639,40,31.97488584,40,2.294520548,2,6.937759336,7,9.321525886,10,5.349249659,3,29.28512397,15
10.56,78.48,58.142307,45,505.57944,510,175.65843,165,504.06042,510,19.82876712,20,78.515625,80,34.7260274,40,31.97488584,40,2.751141553,5,6.316363636,7,9.268292683,10,5.336054422,3,25.44202899,15
10.56,78.6,61.589508,75,511.88123,510,164.7089,165,504.155,510,19.29223744,20,78.59770115,80,34.55479452,40,31.66666667,40,2.888127854,5,5.416666667,3,9.276422764,10,5.331972789,3,22.58466454,15
10.56,78.72,66.865005,75,512.0383,510,156.29558,165,501.74936,510,18.92694064,20,78.69754643,80,34.32648402,40,31.52968037,40,2.796803653,5,5.070336391,3,9.231182796,10,5.295392954,3,21.64939024,15
10.56,78.84,73.88722,75,509.37848,510,152.42493,165,501.54843,510,18.68721461,20,78.39761249,80,33.85844749,40,31.10730594,40,2.751141553,5,4.915915916,3,9.131016043,10,5.306756757,3,21.32335329,15
10.56,78.96,80.02446,75,509.36737,510,149.49535,135,500.18445,510,19.14383562,20,78.96306492,80,33.86986301,40,31.06164384,40,2.808219178,5,4.737288136,3,9.184,10,5.260458839,3,19.94929577,15
10.56,79.08,81.829346,75,503.5506,510,143.39555,135,497.53345,510,18.71004566,20,78.75659555,80,33.78995434,40,30.92465753,40,2.865296804,5,4.56545961,3,9.01312336,10,5.231593039,3,19.77777778,15
10.56,79.2,80.7688,75,497.6436,510,135.44351,135,495.84183,510,18.16210046,20,79.19247534,80,33.34474886,40,30.73059361,40,2.614155251,5,4.407202216,3,9.307277628,10,5.276797829,3,19.80110497,15
10.56,79.32,81.1167,75,510,510,133.52739,135,498.05295,510,18.55022831,20,79.61944062,80,32.65981735,40,30.11415525,40,2.5456621,5,4.539106145,3,9.414634146,10,5.262585034,3,19.8718663,15
10.56,79.44,81.37096,75,508.5,510,132.41211,135,499.17685,510,18.12785388,20,79.72508591,80,31.89497717,40,29.7716895,30,2.123287671,2,4.589595376,3,9.385444744,10,5.237449118,3,20.66570605,15
10.56,79.56,85.72074,75,510.51865,510,136.45984,135,500.0886,510,18.25342466,20,79.51890034,80,31.43835616,40,29.62328767,30,1.815068493,2,4.675438596,3,9.512328767,10,5.294117647,3,20.87463557,15
10.56,79.68,96.400604,105,509.86746,510,150.02132,165,499.28168,510,21.03881279,30,79.37015062,80,30.37671233,40,28.40182648,30,1.974885845,2,5.077134986,3,9.45923913,10,5.260217984,3,19,15
10.56,79.8,115.94524,105,513.0767,510,171.52847,165,499.9523,510,24.64611872,30,79.38896489,80,29.02968037,30,26.78082192,30,2.248858447,2,6.387573964,7,9.48773842,10,5.266030014,3,19.52662722,15
10.56,92.4,182.27357,195,496.66077,510,306.37347,315,483.10483,510,44.02968037,50,79.11377798,80,26.40410959,30,21.79223744,30,4.611872146,5,27.74820144,28,9.340599455,10,5.339699864,3,35.01428571,45
10.56,92.52,181.8432,195,489.3257,510,304.458,315,481.87396,510,43.71004566,50,79.16474389,80,26.48401826,30,21.91780822,30,4.566210046,5,28.57462687,28,9.298102981,10,5.321088435,3,36.51851852,45
10.68,75.96,72.517685,75,544.51227,570,117.351555,105,515.0126,510,12.80821918,20,80.18327606,90,33.98401826,40,32.70547945,40,1.278538813,2,4.594262295,3,9.56284153,10,5.24863388,3,31.30327869,45
10.68,76.08,48.50151,45,528.5,510,98.38849,105,503.42505,510,11.38127854,20,80.4452605,90,32.69406393,40,31.88356164,40,0.810502283,2,4.220338983,3,9.553133515,10,5.233287858,3,33.03404255,45
10.68,76.2,33.573578,45,521.92566,510,91.16786,105,498.2813,510,11.88356164,20,80.31767956,90,32.15753425,40,31.34703196,40,0.810502283,2,4.333333333,3,9.564383562,10,5.268125855,3,32.29707113,45
10.68,76.32,30.658276,45,523.99713,510,88.43186,75,499.36353,510,11.64383562,20,80.38222427,90,32.89954338,40,32.11187215,40,0.787671233,2,4.631818182,3,9.564383562,10,5.268125855,3,35.34246575,45
10.68,76.44,29.52119,15,524,510,82.515465,75,501.5147,510,10.19406393,20,80.62283737,90,34.08675799,40,33.43607306,40,0.650684932,2,4.621761658,3,9.580821918,10,5.259917921,3,40.97395833,45
10.68,76.56,39.801296,45,521,510,84.25142,75,503.14722,510,9.235159817,10,80.55363322,90,34.42922374,40,33.89269406,40,0.53652968,2,4.752941176,3,9.543715847,10,5.258196721,3,47.04733728,45
10.68,76.68,67.567345,75,527,510,99.07782,105,506.8943,510,9.600456621,10,80.36908881,90,33.92694064,40,33.21917808,40,0.707762557,2,4.077669903,3,9.550684932,10,5.2749658,3,38.62926829,45
10.68,76.8,87.20332,75,534,510,115.96439,105,513.0685,510,13.50456621,20,80.0831793,90,30.74200913,40,29.46347032,30,1.278538813,2,4.808943089,3,9.501369863,10,5.299589603,3,30.67206478,45
10.68,76.92,89.9748,75,539.55273,510,133.7255,135,519.6228,510,18.64155251,20,79.79214781,80,27.99086758,30,26.26712329,30,1.723744292,2,6.256704981,7,9.471232877,10,5.314637483,3,27.19847328,15
10.68,77.04,101.06476,105,550.80585,570,170.74611,165,526.7937,510,24.24657534,30,79.86608174,80,26.84931507,30,24.44063927,30,2.408675799,2,8.01509434,7,9.427792916,10,5.296043656,3,24.94360902,15
10.68,77.16,124.5009,135,556.5,570,232.8728,225,529.8737,510,31.78082192,40,79.88015672,80,26.72374429,30,23.64155251,30,3.082191781,5,10.58555133,10,9.449591281,10,5.285129604,3,22.63257576,15
10.68,77.28,142.6394,135,557.5531,570,303.36575,315,530.0134,510,38.10502283,40,79.78380865,80,27.20319635,30,23.77853881,30,3.424657534,5,12.98832685,13,9.381081081,10,5.25951087,3,21.01162791,15
10.68,77.4,142.79056,135,553.42725,570,340.5413,315,528.103,510,39.32648402,40,79.76573266,80,28.13926941,30,24.543379,30,3.595890411,5,14.23553719,13,9.386486486,10,5.256793478,3,21.86831276,15
10.68,77.52,115.02512,105,552.9617,570,310.9405,315,528.031,510,34.97716895,40,80.11494253,90,29.60045662,30,26.31278539,30,3.287671233,5,12.30522088,13,9.470108696,10,5.254768392,3,22.78,15
10.68,77.64,89.48109,75,553.5,570,267.66898,255,528.7225,510,29.10958904,30,80.01381534,90,31.02739726,40,28.08219178,30,2.945205479,5,11.13537118,10,9.402702703,10,5.248641304,3,26.99565217,15
10.68,77.76,77.10054,75,549.5,570,262.2635,255,525.0125,510,26.99771689,30,79.96776422,80,31.96347032,40,29.01826484,30,2.945205479,5,9.854166667,10,9.414634146,10,5.262585034,3,26.53112033,15
10.68,77.88,74.13228,75,540.08246,570,274.30038,285,521.1506,510,27.96803653,30,79.60874568,80,32.34018265,40,29.30365297,30,3.03652968,5,9.645669291,10,9.453551913,10,5.303278689,3,24.74117647,15
10.68,78,71.85283,75,536.0221,510,263.9278,255,519.53125,510,28.07077626,30,79.50310559,80,32.94520548,40,29.84018265,30,3.105022831,5,9.244360902,10,9.416893733,10,5.301500682,3,23.59550562,15
10.68,78.12,67.80922,75,533.50323,510,240.9633,255,518.76526,510,26.84931507,30,79.6091954,80,33.36757991,40,30.46803653,40,2.899543379,5,8.808988764,7,9.387533875,10,5.276190476,3,23.90671642,15
10.68,78.24,70.24361,75,526.8082,510,233.78268,225,513.9084,510,26.17579909,30,79.34283088,80,33.41324201,40,30.49086758,40,2.922374429,5,8.652830189,7,9.332432432,10,5.283967391,3,24.30827068,15
10.68,78.36,70.59531,75,516,510,234.93178,225,509.78763,510,25.2283105,30,78.94012388,80,33.64155251,40,30.46803653,40,3.173515982,5,8.15498155,7,9.361413043,10,5.309264305,3,24.07720588,15
10.68,78.48,70.83273,75,515.0078,510,224.86722,225,509.34692,510,24.64611872,30,78.70923289,80,33.75570776,40,30.28538813,40,3.470319635,5,7.196666667,7,9.323369565,10,5.328337875,3,21.9269103,15
10.68,78.6,73.08342,75,515.25653,510,205.5942,195,507.7582,510,23.66438356,30,78.72242647,80,33.55022831,40,30.17123288,40,3.378995434,5,6.539432177,7,9.259459459,10,5.320652174,3,21.02515723,15
10.68,78.72,78.199615,75,518.27325,510,191.50963,195,506.5956,510,23.07077626,30,78.49758787,80,33.32191781,40,29.93150685,30,3.390410959,5,6.069069069,7,9.215633423,10,5.322930801,3,20.17365269,15
10.68,78.84,82.66748,75,514,510,182.55759,195,503.9946,510,22.94520548,30,78.24190957,80,32.99086758,40,29.61187215,30,3.378995434,5,5.775862069,3,9.093333333,10,5.30634278,3,19.33810888,15
10.68,78.96,86.91253,75,508.12524,510,175.31084,165,502.03424,510,22.93378995,30,78.83865045,80,33.09360731,40,29.6803653,30,3.413242009,5,5.357333333,3,9.165333333,10,5.269905533,3,17.95212766,15
10.68,79.08,87.80506,75,507.2688,510,165.84686,165,500.19824,510,22.07762557,30,78.85674931,80,33.40182648,40,29.9086758,30,3.493150685,5,5.089473684,3,9.119363395,10,5.254374159,3,17.91338583,15
10.68,79.2,82.56712,75,505.26068,510,152.25008,165,498.87476,510,20.92465753,30,79.13322632,80,33.09360731,40,29.8630137,30,3.230593607,5,4.736434109,3,9.32972973,10,5.285326087,3,17.85051546,15
10.68,79.32,79.157776,75,509.94952,510,140.2638,135,497.96155,510,19.36073059,20,79.1102958,80,32.6826484,40,29.82876712,30,2.853881279,5,4.583783784,3,9.35501355,10,5.292517007,3,19.03773585,15
10.68,79.44,76.644554,75,505.45016,510,130.29816,135,496.19208,510,17.75114155,20,79.14377289,80,32.57990868,40,30.0913242,40,2.488584475,2,4.455587393,3,9.368563686,10,5.285714286,3,20.58285714,15
10.68,79.56,78.13895,75,506,510,127.05361,135,495.86993,510,16.60958904,20,79.34508816,80,32.2716895,40,30.28538813,40,1.98630137,2,4.38253012,3,9.395663957,10,5.272108844,3,21.93393393,15
10.68,79.68,89.05615,75,506.5,510,138.39958,135,494.78372,510,18.82420091,20,79.13242009,80,31.16438356,40,29.13242009,30,2.03196347,2,4.864306785,3,9.501369863,10,5.299589603,3,20.91176471,15
10.68,79.8,120.06207,135,507,510,168.53432,165,496.3222,510,24.34931507,30,78.97856817,80,30.49086758,40,27.8196347,30,2.671232877,5,6.008450704,7,9.387533875,10,5.276190476,3,18.66478873,15
10.68,92.4,181.91736,195,489.25,510,305.62033,315,482.54697,510,43.75570776,50,78.77880184,80,26.54109589,30,21.87214612,30,4.668949772,5,27.77536232,28,9.190860215,10,5.315718157,3,35.43884892,45
10.68,92.52,180.54251,195,489,510,304.1874,315,482.1999,510,43.56164384,50,78.39520406,80,26.63242009,30,21.87214612,30,4.760273973,5,28.05882353,28,9.023872679,10,5.30282638,3,36.08029197,45
10.8,75.96,59.61789,45,542.2975,570,96.459785,105,515.3465,510,9.520547945,10,80.19257221,90,34.28082192,40,33.57305936,40,0.707762557,2,4.316062176,3,9.513586957,10,5.232970027,3,41.06735751,45
10.8,76.08,36.48725,45,525.9228,510,80.74437,75,501.22437,510,8.847031963,10,80.51858651,90,33.37899543,40,32.96803653,40,0.410958904,2,3.703349282,3,9.587431694,10,5.236338798,3,38.20574163,45
10.8,76.2,30.832542,45,521.5,510,79.69974,75,498.023,510,9.280821918,10,80.1150748,90,33.03652968,40,32.51141553,40,0.525114155,2,3.657657658,3,9.433604336,10,5.253061224,3,35.95927602,45
10.8,76.32,32.590393,45,521.1312,510,80.81774,75,500.27673,510,9.771689498,10,80.2764977,90,33.58447489,40,32.88812785,40,0.696347032,2,3.958333333,3,9.467391304,10,5.25613079,3,36.7627907,45
10.8,76.44,40.58452,45,525.5,510,84.48437,75,502.4435,510,9.748858447,10,80.44731381,90,33.51598174,40,32.85388128,40,0.662100457,2,3.692640693,3,9.509536785,10,5.255115962,3,34.37391304,45
10.8,76.56,52.64444,45,522,510,94.37518,105,502.5215,510,10.71917808,20,79.96310814,80,32.61415525,40,31.71232877,40,0.901826484,2,3.722222222,3,9.509589041,10,5.295485636,3,31.15936255,45
10.8,76.68,72.08737,75,523.9636,510,113.090385,105,503.2282,510,14.26940639,20,79.34933087,80,30.74200913,40,29.24657534,30,1.49543379,2,4.492805755,3,9.424657534,10,5.337893297,3,27.11191336,15
10.8,76.8,102.81343,105,525.51013,510,152.60431,165,505.3262,510,22.8652968,30,79.28011075,80,27.60273973,30,25.05707763,30,2.5456621,5,6.836177474,7,9.419178082,10,5.340629275,3,22.97959184,15
10.8,76.92,148.78229,135,532.83905,510,220.95087,225,511.59833,510,34.89726027,40,79.62150935,80,26.10730594,30,22.32876712,30,3.778538813,5,9.925324675,10,9.377717391,10,5.301089918,3,18.45307443,15
10.8,77.04,191.38078,195,543.15753,570,304.90256,315,519.5392,510,43.48173516,50,79.89381348,80,26.01598174,30,21.71232877,30,4.303652968,5,12.82491582,13,9.459016393,10,5.300546448,3,16.61073826,15
10.8,77.16,234.08652,225,550.67773,570,395.15536,315,527.9886,510,49.37214612,50,79.71850485,80,26.25570776,30,21.71232877,30,4.543378995,5,16.82879377,16,9.422343324,10,5.298772169,3,17.18604651,15
10.8,77.28,262.58154,255,559.37146,570,478.57144,315,530.7225,510,51.71232877,60,79.71481141,80,26.94063927,30,22.23744292,30,4.703196347,5,19.35897436,19,9.421195652,10,5.279291553,3,17.99574468,15
10.8,77.4,257.41922,255,557,570,518.63135,315,530.56665,510,51.09589041,60,79.91718427,80,27.71689498,30,23.10502283,30,4.611872146,5,19.29310345,19,9.366576819,10,5.246947083,3,18.38197425,15
10.8,77.52,205.7627,195,557.65173,570,488.1553,315,529.49554,510,47.30593607,50,80.22079117,90,29.01826484,30,24.56621005,30,4.452054795,5,16.91428571,16,9.455284553,10,5.242176871,3,18.7601626,15
10.8,77.64,156.81085,165,555.4602,570,425.20486,315,526.76135,510,42.26027397,50,79.88955361,80,30.14840183,40,25.97031963,30,4.178082192,5,15.68644068,16,9.358490566,10,5.251017639,3,21.33755274,15
10.8,77.76,126.147766,135,552,570,379.28796,315,526.3299,510,38.11643836,40,80.18889657,90,31.26712329,40,27.4543379,30,3.812785388,5,12.32103321,13,9.464673913,10,5.257493188,3,19.92647059,15
10.8,77.88,108.87592,105,544.67505,570,347.81766,315,523.4019,510,35.38812785,40,79.68714056,80,32.47716895,40,28.65296804,30,3.824200913,5,10.9929078,10,9.39295393,10,5.273469388,3,19.99646643,15
10.8,78,95.00273,105,538.5,510,317.9153,315,519.2103,510,33.89269406,40,79.44418925,80,33.11643836,40,29.46347032,30,3.652968037,5,10.2733564,10,9.407608696,10,5.286103542,3,19.96551724,15
10.8,78.12,91.38545,105,532.8654,510,293.85693,285,517.48,510,32.3173516,40,79.54963235,80,33.32191781,40,29.79452055,30,3.52739726,5,9.436666667,10,9.382113821,10,5.278911565,3,19.69435216,15
10.8,78.24,88.81389,75,528.6344,510,278.1949,285,514.98755,510,29.9086758,30,79.50367647,80,33.58447489,40,30.15981735,40,3.424657534,5,8.851351351,7,9.326145553,10,5.267299864,3,20.67003367,15
10.8,78.36,83.002304,75,527,510,261.70856,255,513.2315,510,27.80821918,30,79.23271307,80,33.73287671,40,30.15981735,40,3.573059361,5,8.285714286,7,9.274193548,10,5.273712737,3,21.43389831,15
10.8,78.48,81.93864,75,517.14545,510,239.25307,225,509.66946,510,26.66666667,30,79.03188805,80,33.53881279,40,29.85159817,30,3.687214612,5,7.3,7,9.33604336,10,5.302040816,3,20.00934579,15
10.8,78.6,82.17678,75,515.8967,510,216.55608,225,506.54376,510,25.85616438,30,78.64678899,80,33.47031963,40,29.65753425,30,3.812785388,5,6.969230769,7,9.22311828,10,5.299457995,3,19.9202454,15
10.8,78.72,84.64059,75,508.64035,510,201.15173,195,504.6381,510,25.19406393,30,78.59600826,80,33.16210046,40,29.42922374,30,3.732876712,5,6.749235474,7,9.209677419,10,5.306233062,3,19.97560976,15
10.8,78.84,87.62204,75,510.01474,510,192.88199,195,504.57306,510,25.07990868,30,78.82541867,80,33.09360731,40,29.32648402,30,3.767123288,5,6.331412104,7,9.291891892,10,5.304347826,3,18.85632184,15
10.8,78.96,90.39693,105,506.88586,510,185.64558,195,502.14554,510,24.69178082,30,78.85674931,80,33.16210046,40,29.39497717,30,3.767123288,5,5.926027397,3,9.239247312,10,5.291327913,3,18.02185792,15
10.8,79.08,88.17508,75,503.3998,510,175.92714,165,501.47034,510,23.57305936,30,78.83379247,80,33.27625571,40,29.543379,30,3.732876712,5,5.419947507,3,9.258760108,10,5.301221167,3,17.52356021,15
10.8,79.2,84.71541,75,502.62173,510,161.86569,165,500.5366,510,22.28310502,30,79.43946703,80,33.66438356,40,29.94292237,30,3.721461187,5,5.136842105,3,9.345945946,10,5.277173913,3,17.86614173,15
10.8,79.32,80.404,75,508.1258,510,146.73955,135,498.38425,510,20.51369863,30,79.01857372,80,33.03652968,40,29.87442922,30,3.162100457,5,4.843665768,3,9.341463415,10,5.299319728,3,18.71505376,15
10.8,79.44,77.95238,75,506.64026,510,134.46872,135,497.4017,510,18.26484018,20,79.39963336,80,32.8652968,40,30.34246575,40,2.52283105,5,4.624277457,3,9.418478261,10,5.280653951,3,20.63112392,15
10.8,79.56,78.981094,75,509.5,510,131.54462,135,497.37488,510,17.48858447,20,79.29454879,80,32.64840183,40,30.44520548,40,2.203196347,2,4.656534954,3,9.413043478,10,5.283378747,3,21.9,15
10.8,79.68,91.2976,105,505.88733,510,142.18584,135,495.88528,510,19.22374429,20,78.98219991,80,31.57534247,40,29.25799087,30,2.317351598,2,4.811428571,3,9.484931507,10,5.307797538,3,20.15669516,15
10.8,79.8,136.15254,135,507.6436,510,187.2523,195,499.904,510,28.39041096,30,78.94136436,80,31.23287671,40,27.99086758,30,3.242009132,5,6.125615764,7,9.430517711,10,5.2946794,3,15.44827586,15
10.8,92.52,180.53857,195,491.52014,510,303.24313,315,482.64868,510,43.39041096,50,78.2879557,80,26.79223744,30,21.99771689,30,4.794520548,5,28.79545455,28,8.905511811,7,5.28647925,3,37.27819549,45
10.92,75.96,45.548588,45,531,510,80.22802,75,503.00992,510,6.815068493,10,80.15599908,90,34.82876712,40,34.44063927,40,0.388127854,2,4.138888889,3,9.344919786,10,5.198648649,3,56.6875,45
10.92,76.08,29.052122,15,519.1836,510,68.94438,75,497.049,510,6.98630137,10,80.02293578,90,33.73287671,40,33.53881279,40,0.194063927,2,3.573099415,3,9.409703504,10,5.225237449,3,47.64912281,45
10.92,76.2,26.046383,15,520,510,66.08911,75,497.56818,510,6.769406393,10,79.74246953,80,33.93835616,40,33.67579909,40,0.262557078,2,3.252747253,3,9.401084011,10,5.269387755,3,44.87362637,45
10.92,76.32,23.986626,15,520.2578,510,60.993706,75,501.0201,510,5.696347032,10,80.32749077,90,35.28538813,40,34.94292237,40,0.342465753,2,3.080246914,3,9.493188011,10,5.263301501,3,50.67484663,45
10.92,76.44,19.274723,15,519.97516,510,54.699116,45,500.98328,510,4.908675799,10,79.70914127,80,35.66210046,40,35.2739726,40,0.388127854,2,2.866666667,1,9.416893733,10,5.301500682,3,55.1589404,45
10.92,76.56,16.666012,15,510.09937,510,52.052147,45,499.3517,510,4.600456621,10,79.05529954,80,35.86757991,40,35.38812785,40,0.479452055,2,2.722972973,1,9.272972973,10,5.313858696,3,56.08053691,45
10.92,76.68,24.427464,15,509,510,60.92732,75,500.58612,510,5.46803653,10,77.75735294,80,34.9543379,40,34.25799087,40,0.696347032,2,3.130718954,3,9.145945946,10,5.377717391,3,53.76623377,45
10.92,76.8,48.79428,45,519.96606,510,95.75782,105,508.82367,510,11.05022831,20,78.55172414,80,32.38584475,40,31.03881279,40,1.347031963,2,4.60952381,3,9.336065574,10,5.362021858,3,36.92417062,45
10.92,76.92,100.99922,105,538.37305,510,179.52919,165,520.06494,510,25.58219178,30,79.60784314,80,28.18493151,30,25.2739726,30,2.910958904,5,8.553435115,7,9.431693989,10,5.31420765,3,24.78326996,15
10.92,77.04,158.46907,165,549.8419,570,305.83905,315,528.5655,510,40.69634703,50,80.18933272,90,27.03196347,30,23.17351598,30,3.858447489,5,14.55102041,13,9.517808219,10,5.291381669,3,21.11382114,15
10.92,77.16,210.11078,225,555.7047,570,426.2171,315,530.6473,510,47.5456621,50,80.01383126,90,27.043379,30,22.7283105,30,4.315068493,5,17.06967213,16,9.355795148,10,5.252374491,3,18.75102041,15
10.92,77.28,245.4661,255,551.048,570,510.72647,315,529.48834,510,50.49086758,60,79.97698504,80,27.48858447,30,22.956621,30,4.53196347,5,18.42916667,19,9.46866485,10,5.275579809,3,17.99170124,15
10.92,77.4,234.74191,225,549.5,570,535.1854,315,528.1874,510,49.50913242,50,79.79774764,80,28.66438356,30,24.05251142,30,4.611872146,5,17.55870445,16,9.460490463,10,5.279672578,3,17.83064516,15
10.92,77.52,197.87091,195,551.1947,570,503.5049,315,528.38696,510,46.91780822,50,80.14249598,90,29.94292237,30,25.44520548,30,4.497716895,5,16.11764706,16,9.532786885,10,5.263661202,3,18.16015625,15
10.92,77.64,162.49492,165,549.1897,570,452.13385,315,525.9334,510,43.65296804,50,80.09195402,90,31.22146119,40,26.88356164,30,4.337899543,5,15.67213115,16,9.444444444,10,5.247619048,3,20.14285714,15
10.92,77.76,131.02298,135,540.3933,570,403.90958,315,522.65564,510,40.44520548,50,80.00459664,90,32.4086758,40,28.20776256,30,4.200913242,5,12.97802198,13,9.45923913,10,5.260217984,3,19.03649635,15
10.92,77.88,113.51346,105,541.56323,570,359.53238,315,521.009,510,37.28310502,40,79.98621324,80,33.52739726,40,29.47488584,30,4.052511416,5,11.41958042,10,9.45923913,10,5.260217984,3,19.13937282,15
10.92,78,97.12235,105,538,510,320.10507,315,519.313,510,34.73744292,40,79.7979798,80,34.09817352,40,30.3652968,40,3.732876712,5,10.14333333,10,9.420054201,10,5.259863946,3,18.99003322,15
10.92,78.12,91.12053,105,538,510,289.89914,285,518.3481,510,32.53424658,40,79.88043228,80,34.20091324,40,30.71917808,40,3.48173516,5,9.076433121,10,9.442934783,10,5.268392371,3,18.75873016,15
10.92,78.24,88.2613,75,532.0405,510,263.83984,255,517.21814,510,29.52054795,30,79.76573266,80,34.08675799,40,30.68493151,40,3.401826484,5,8.183544304,7,9.49726776,10,5.281420765,3,19.47318612,15
10.92,78.36,86.49005,75,528.4057,510,238.73625,225,514.2794,510,27.35159817,30,79.75643382,80,33.76712329,40,30.46803653,40,3.299086758,5,7.779220779,7,9.483606557,10,5.288251366,3,20.59223301,15
10.92,78.48,87.03136,75,521.485,510,216.61484,225,510.8886,510,26.67808219,30,79.29292929,80,33.55022831,40,29.96575342,30,3.584474886,5,6.833333333,7,9.463013699,10,5.31874145,3,18.72303207,15
10.92,78.6,87.922,75,517.95276,510,200.00237,195,507.93417,510,26.09589041,30,78.95943158,80,33.55022831,40,29.8173516,30,3.732876712,5,6.723529412,7,9.386920981,10,5.316507503,3,18.98240469,15
10.92,78.72,89.75983,75,515,510,192.91429,195,507.83813,510,25.98173516,30,78.63365429,80,33.51598174,40,29.64611872,30,3.869863014,5,6.876132931,7,9.348773842,10,5.335607094,3,19.52710843,15
10.92,78.84,92.669754,105,510.5,510,190.6106,195,505.89066,510,26.22146119,30,78.91234511,80,33.57305936,40,29.64611872,30,3.926940639,5,6.677325581,7,9.398907104,10,5.330601093,3,18.73043478,15
10.92,78.96,93.64531,105,510.1759,510,184.6959,195,504.11685,510,25.35388128,30,79.00413034,80,33.39041096,40,29.543379,30,3.847031963,5,6.382183908,7,9.355978261,10,5.311989101,3,18.73352436,15
10.92,79.08,92.56828,105,504.09888,510,174.21169,165,502.0986,510,23.97260274,30,79.08631772,80,33.74429224,40,29.96575342,30,3.778538813,5,5.706521739,3,9.260752688,10,5.280487805,3,18.04607046,15
10.92,79.2,88.10271,75,504.5074,510,162.0934,165,500.04462,510,22.3630137,30,79.10550459,80,33.97260274,40,30.3196347,40,3.652968037,5,5.502808989,3,9.327027027,10,5.286684783,3,19.04761905,15
10.92,79.32,83.33887,75,505.62924,510,149.19218,135,498.21646,510,20.61643836,30,79.20769407,80,33.68721461,40,30.42237443,40,3.264840183,5,5.058823529,3,9.427792916,10,5.296043656,3,19.42178771,15
10.92,79.44,80.39296,75,504.5,510,137.11475,135,498.0199,510,18.82420091,20,79.18863168,80,33.20776256,40,30.62785388,40,2.579908676,5,4.711428571,3,9.394021739,10,5.292915531,3,20.25641026,15
